SiteID,Name,NameAlt,AncientName,Type,Subtype,Morphology,Period,StartDate,EndDate,ArchaeoStatus,Notes,Latitude,Longitude,Northing,Easting,LocQual,SizeHa,SizeQual,Source,SourceID,Pages,AltSource,AltSourcePages,AltSourceID,AltSizeHa,AltSizeQual
2378,Tell Nimrod,,,Settlement,"{sherd scatter, structure}",Mound/Tell,Byzantine,324,638,Surveyed,,32.480898198,35.553370573,3596614.02555258,739946.070601578,A,1.2,C,Kohn-Tavor 2014,92,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3807,,,
2379,Tell Tina,T. el Jizil,,Settlement,,Mound/Tell,Middle Bronze Age II,-2000,-1550,Excavated/Surveyed,check if tell from remote,32.434884899,35.562178152,3591531.11096425,740896.520271858,A,1.25,C,Kohn-Tavor 2014,93,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3808,,,
2380,HaLashon,,,Settlement,"{sherd scatter, structure}",Flat site on natural mound,Iron Age I-II,-1150,-539,Surveyed,Size from CORONA and modern imagery,32.45921326,35.568655836,3594243.71558549,741440.789646815,A,2.5,C,Kohn-Tavor 2014,94,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3809,,,A
2380,HaLashon,,,Settlement,"{sherd scatter, structure}",Flat site on natural mound,Late Roman,70,324,Surveyed,Size from CORONA and modern imagery,32.45921326,35.568655836,3594243.71558549,741440.789646815,A,2.5,C,Kohn-Tavor 2014,94,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3809,,,
2380,HaLashon,,,Settlement,"{sherd scatter, structure}",Flat site on natural mound,Byzantine,324,638,Surveyed,Size from CORONA and modern imagery,32.45921326,35.568655836,3594243.71558549,741440.789646815,A,2.5,C,Kohn-Tavor 2014,94,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3809,,,
2381,Es Sufun,,,Settlement,"{flint scatter, sherd scatter}",Flat site on natural mound,Chalcolithic,-4500,-3800,Surveyed,,32.403003195,35.547809054,3587963.1907026,739629.494783898,A,0.1,C,Kohn-Tavor 2014,108,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3823,,,
2381,Es Sufun,,,Settlement,"{flint scatter, sherd scatter}",Flat site on natural mound,Early Bronze Age I,-3800,-3050,Surveyed,,32.403003195,35.547809054,3587963.1907026,739629.494783898,A,0.1,C,Kohn-Tavor 2014,108,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3823,,,
2381,Es Sufun,,,Settlement,"{flint scatter, sherd scatter}",Flat site on natural mound,Late Roman,70,324,Surveyed,,32.403003195,35.547809054,3587963.1907026,739629.494783898,A,0.1,C,Kohn-Tavor 2014,108,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3823,,,
2381,Es Sufun,,,Settlement,"{flint scatter, sherd scatter}",Flat site on natural mound,Byzantine,324,638,Surveyed,,32.403003195,35.547809054,3587963.1907026,739629.494783898,A,0.1,C,Kohn-Tavor 2014,108,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3823,,,
2382,Khor es-Sufun,Khor es-Sufuh,,Settlement,"{sherd scatter, structure}",Flat site on natural mound,Chalcolithic,-4500,-3800,Surveyed,,32.40787719,35.546126726,3588499.92698838,739458.341116753,A,0.1,C,Kohn-Tavor 2014,109,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3824,,,
2382,Khor es-Sufun,Khor es-Sufuh,,Settlement,"{sherd scatter, structure}",Flat site on natural mound,Roman,-63,324,Surveyed,,32.40787719,35.546126726,3588499.92698838,739458.341116753,A,0.1,C,Kohn-Tavor 2014,109,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3824,,,
2382,Khor es-Sufun,Khor es-Sufuh,,Settlement,"{sherd scatter, structure}",Flat site on natural mound,Byzantine,324,638,Surveyed,,32.40787719,35.546126726,3588499.92698838,739458.341116753,A,0.1,C,Kohn-Tavor 2014,109,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/32/site/3824,,,
2383,Hirbet Ner,,NA,Settlement,"{cistern, fortified city, structure}",Flat site on natural mound,Roman,-63,324,Surveyed,,32.422117981,35.428701327,3589821.93747882,728375.898323557,A,1.5,C,Kohn-Tavor 2014,1,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3698,,,
2383,Hirbet Ner,,NA,Settlement,"{cistern, fortified city, structure}",Flat site on natural mound,Byzantine,324,638,Surveyed,,32.422117981,35.428701327,3589821.93747882,728375.898323557,A,1.5,C,Kohn-Tavor 2014,1,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3698,,,
2384,Hirbet Ner (2),,NA,Building,"{structure, tower}",Flat site,Roman,-63,324,Surveyed,,32.416257579,35.428165912,3589170.91798382,728340.313280925,A,0.01,C,Kohn-Tavor 2014,2,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3716,,,
2384,Hirbet Ner (2),,NA,Building,"{structure, tower}",Flat site,Byzantine,324,638,Surveyed,,32.416257579,35.428165912,3589170.91798382,728340.313280925,A,0.01,C,Kohn-Tavor 2014,2,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3716,,,
2385,Me'arat Malkishua' (1),el Montar,NA,Settlement,"{cave, hamlet}",Flat site on natural mound,Middle Bronze Age II-III,-1750,-1550,Surveyed,,32.446550963,35.431101412,3592536.51492831,728539.945185149,A,0.2,C,Kohn-Tavor 2014,4,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3718,,,
2385,Me'arat Malkishua' (1),el Montar,NA,Settlement,"{cave, hamlet}",Flat site on natural mound,Iron Age I-II,-1150,-539,Surveyed,,32.446550963,35.431101412,3592536.51492831,728539.945185149,A,0.2,C,Kohn-Tavor 2014,4,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3718,,,
2385,Me'arat Malkishua' (1),el Montar,NA,Settlement,"{cave, hamlet}",Flat site on natural mound,Iron Age III (Persian),-539,-333,Surveyed,,32.446550963,35.431101412,3592536.51492831,728539.945185149,A,0.2,C,Kohn-Tavor 2014,4,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3718,,,
2385,Me'arat Malkishua' (1),el Montar,NA,Settlement,"{cave, hamlet}",Flat site on natural mound,Hellenistic,-333,-63,Surveyed,,32.446550963,35.431101412,3592536.51492831,728539.945185149,A,0.2,C,Kohn-Tavor 2014,4,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3718,,,
2385,Me'arat Malkishua' (1),el Montar,NA,Settlement,"{cave, hamlet}",Flat site on natural mound,Byzantine,324,638,Surveyed,,32.446550963,35.431101412,3592536.51492831,728539.945185149,A,0.2,C,Kohn-Tavor 2014,4,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3718,,,
2386,Nahal Avinadav (1),,NA,Settlement,{farm},Flat site,Early Bronze Age II,-3050,-2850,Surveyed,,32.448960417,35.444719937,3592832.95870047,729814.389098265,A,0.05,C,Kohn-Tavor 2014,8,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3722,,,
2386,Nahal Avinadav (1),,NA,Settlement,{farm},Flat site,Byzantine,324,638,Surveyed,,32.448960417,35.444719937,3592832.95870047,729814.389098265,A,0.05,C,Kohn-Tavor 2014,8,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3722,,,
2387,Nahal Avinadav (2),,NA,Settlement,{sherd scatter},Flat site,Middle Bronze Age II-III,-1750,-1550,Surveyed,,32.444623888,35.448962128,3592361.21092496,730224.31196472,A,0.01,C,Kohn-Tavor 2014,9,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3723,,,
2387,Nahal Avinadav (2),,NA,Settlement,{sherd scatter},Flat site,Byzantine,324,638,Surveyed,,32.444623888,35.448962128,3592361.21092496,730224.31196472,A,0.01,C,Kohn-Tavor 2014,9,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3723,,,
2388,Metzad Avindav,,NA,Settlement,"{cistern, sherd scatter, structure}",Flat site on natural mound,Roman,-63,324,Surveyed,,32.467372381,35.435940181,3594855.8447233,728942.224908483,A,0.08,C,Kohn-Tavor 2014,14,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3727,,,
2389,Ailan Malkishua',,NA,Settlement,"{oil press, sherd scatter, structure}",Flat site,Byzantine,324,638,Surveyed,,32.436680365,35.453140839,3591489.34833582,730637.494768075,A,0.05,C,Kohn-Tavor 2014,23,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3736,,,
2390,Hirbet Migda' (1),Khurbet el Mujedd'a; Khirbet El Mujadda'a,NA,Settlement,,Mound/Tell,Early Bronze Age,-3800,-2500,Surveyed,"Check morphology from satellie images
Size is that of the MB (Broshi-Gophna 1986), tell whole size is 12ha, but is not mentioned elsewhere (e.g. in IA studies), so it is unlikely it was occupied fully in other periods.",32.464890763,35.460185343,3594632.95845716,731227.852198276,A,0.2,C,Kohn-Tavor 2014,25,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3738,,,
2390,Hirbet Migda' (1),Khurbet el Mujedd'a; Khirbet El Mujadda'a,NA,Settlement,,Mound/Tell,Early Bronze Age IV/Middle Bronze Age I/Int. Bronze,-2500,-2000,Surveyed,"Check morphology from satellie images
Size is that of the MB (Broshi-Gophna 1986), tell whole size is 12ha, but is not mentioned elsewhere (e.g. in IA studies), so it is unlikely it was occupied fully in other periods.",32.464890763,35.460185343,3594632.95845716,731227.852198276,A,0.2,C,Kohn-Tavor 2014,25,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3738,,,
2390,Hirbet Migda' (1),Khurbet el Mujedd'a; Khirbet El Mujadda'a,NA,Settlement,,Mound/Tell,Middle Bronze Age II-III,-1750,-1550,Surveyed,"Check morphology from satellie images
Size is that of the MB (Broshi-Gophna 1986), tell whole size is 12ha, but is not mentioned elsewhere (e.g. in IA studies), so it is unlikely it was occupied fully in other periods.",32.464890763,35.460185343,3594632.95845716,731227.852198276,A,0.2,C,Kohn-Tavor 2014,25,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3738,,,
2390,Hirbet Migda' (1),Khurbet el Mujedd'a; Khirbet El Mujadda'a,NA,Settlement,,Mound/Tell,Iron Age I,-1150,-980,Surveyed,"Check morphology from satellie images
Size is that of the MB (Broshi-Gophna 1986), tell whole size is 12ha, but is not mentioned elsewhere (e.g. in IA studies), so it is unlikely it was occupied fully in other periods.",32.464890763,35.460185343,3594632.95845716,731227.852198276,A,0.2,C,Kohn-Tavor 2014,25,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3738,,,
2390,Hirbet Migda' (1),Khurbet el Mujedd'a; Khirbet El Mujadda'a,NA,Settlement,,Mound/Tell,Iron Age II,-980,-539,Surveyed,"Check morphology from satellie images
Size is that of the MB (Broshi-Gophna 1986), tell whole size is 12ha, but is not mentioned elsewhere (e.g. in IA studies), so it is unlikely it was occupied fully in other periods.",32.464890763,35.460185343,3594632.95845716,731227.852198276,A,0.2,C,Kohn-Tavor 2014,25,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3738,,,
2390,Hirbet Migda' (1),Khurbet el Mujedd'a; Khirbet El Mujadda'a,NA,Settlement,,Mound/Tell,Roman,-63,324,Surveyed,"Check morphology from satellie images
Size is that of the MB (Broshi-Gophna 1986), tell whole size is 12ha, but is not mentioned elsewhere (e.g. in IA studies), so it is unlikely it was occupied fully in other periods.",32.464890763,35.460185343,3594632.95845716,731227.852198276,A,0.2,C,Kohn-Tavor 2014,25,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3738,,,
2390,Hirbet Migda' (1),Khurbet el Mujedd'a; Khirbet El Mujadda'a,NA,Settlement,,Mound/Tell,Byzantine,324,638,Surveyed,"Check morphology from satellie images
Size is that of the MB (Broshi-Gophna 1986), tell whole size is 12ha, but is not mentioned elsewhere (e.g. in IA studies), so it is unlikely it was occupied fully in other periods.",32.464890763,35.460185343,3594632.95845716,731227.852198276,A,0.2,C,Kohn-Tavor 2014,25,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3738,,,
2391,Hirbet Migda' (2),,NA,Cave,{cave},Cave,Roman,-63,324,Surveyed,,32.466708613,35.453010616,3594819.01362748,730548.702126244,A,,C,Kohn-Tavor 2014,26,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3741,,,
2391,Hirbet Migda' (2),,NA,Cave,{cave},Cave,Byzantine,324,638,Surveyed,,32.466708613,35.453010616,3594819.01362748,730548.702126244,A,,C,Kohn-Tavor 2014,26,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3741,,,
2392,Ashrafiya,,NA,Settlement,"{sherd scatter, structure}",Flat site,Roman,-63,324,Surveyed,,32.467529515,35.491039896,3594992.90306729,734121.750699779,A,,C,Kohn-Tavor 2014,28,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3743,,,
2392,Ashrafiya,,NA,Settlement,"{sherd scatter, structure}",Flat site,Byzantine,324,638,Surveyed,,32.467529515,35.491039896,3594992.90306729,734121.750699779,A,,C,Kohn-Tavor 2014,28,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3743,,,
2393,Tell Terumot,,NA,Settlement,{sherd scatter},Mound/Tell,Early Bronze Age IV/Middle Bronze Age I/Int. Bronze,-2500,-2000,Surveyed,,32.440247952,35.49276126,3591971.28781953,734354.255642856,A,0.05,C,Kohn-Tavor 2014,29,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3744,,,
2393,Tell Terumot,,NA,Settlement,{sherd scatter},Mound/Tell,Middle Bronze Age II-III,-1750,-1550,Surveyed,,32.440247952,35.49276126,3591971.28781953,734354.255642856,A,0.05,C,Kohn-Tavor 2014,29,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3744,,,
2393,Tell Terumot,,NA,Settlement,{sherd scatter},Mound/Tell,Iron Age I,-1150,-980,Surveyed,,32.440247952,35.49276126,3591971.28781953,734354.255642856,A,0.05,C,Kohn-Tavor 2014,29,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3744,,,
2393,Tell Terumot,,NA,Settlement,{sherd scatter},Mound/Tell,Iron Age II,-980,-539,Surveyed,,32.440247952,35.49276126,3591971.28781953,734354.255642856,A,0.05,C,Kohn-Tavor 2014,29,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3744,,,
2393,Tell Terumot,,NA,Settlement,{sherd scatter},Mound/Tell,Byzantine,324,638,Surveyed,,32.440247952,35.49276126,3591971.28781953,734354.255642856,A,0.05,C,Kohn-Tavor 2014,29,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3744,,,
2394,Tell Nofar,,NA,Settlement,{sherd scatter},Mound/Tell,Early Bronze Age I,-3800,-3050,Surveyed,,32.44363116,35.492027644,3592344.85807957,734276.507529692,A,0.5,C,Kohn-Tavor 2014,30,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3745,,,
2394,Tell Nofar,,NA,Settlement,{sherd scatter},Mound/Tell,Early Bronze Age IV/Middle Bronze Age I/Int. Bronze,-2500,-2000,Surveyed,,32.44363116,35.492027644,3592344.85807957,734276.507529692,A,0.5,C,Kohn-Tavor 2014,30,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3745,,,
2394,Tell Nofar,,NA,Settlement,{sherd scatter},Mound/Tell,Roman,-63,324,Surveyed,,32.44363116,35.492027644,3592344.85807957,734276.507529692,A,0.5,C,Kohn-Tavor 2014,30,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3745,,,
2394,Tell Nofar,,NA,Settlement,{sherd scatter},Mound/Tell,Byzantine,324,638,Surveyed,,32.44363116,35.492027644,3592344.85807957,734276.507529692,A,0.5,C,Kohn-Tavor 2014,30,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3745,,,
2395,Tell Te'omim,,NA,Settlement,{sherd scatter},Mound/Tell,Early Bronze Age I,-3800,-3050,Excavated/Surveyed,,32.442092602,35.494468562,3592179.60122026,734510.028656562,A,2.5,C,Kohn-Tavor 2014,31,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3746,,,
2395,Tell Te'omim,,NA,Settlement,{sherd scatter},Mound/Tell,Early Bronze Age II,-3050,-2850,Excavated/Surveyed,,32.442092602,35.494468562,3592179.60122026,734510.028656562,A,2.5,C,Kohn-Tavor 2014,31,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3746,,,A
2395,Tell Te'omim,,NA,Settlement,{sherd scatter},Mound/Tell,Middle Bronze Age II-III,-1750,-1550,Excavated/Surveyed,,32.442092602,35.494468562,3592179.60122026,734510.028656562,A,2.5,C,Kohn-Tavor 2014,31,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3746,,,
2395,Tell Te'omim,,NA,Settlement,{sherd scatter},Mound/Tell,Late Bronze Age,-1550,-1150,Excavated/Surveyed,,32.442092602,35.494468562,3592179.60122026,734510.028656562,A,2.5,C,Kohn-Tavor 2014,31,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3746,,,
2395,Tell Te'omim,,NA,Settlement,{sherd scatter},Mound/Tell,Iron Age I,-1150,-980,Excavated/Surveyed,,32.442092602,35.494468562,3592179.60122026,734510.028656562,A,2.5,C,Kohn-Tavor 2014,31,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3746,,,
2395,Tell Te'omim,,NA,Settlement,{sherd scatter},Mound/Tell,Iron Age II,-980,-539,Excavated/Surveyed,,32.442092602,35.494468562,3592179.60122026,734510.028656562,A,2.5,C,Kohn-Tavor 2014,31,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3746,,,
2395,Tell Te'omim,,NA,Settlement,{sherd scatter},Mound/Tell,Hellenistic,-333,-63,Excavated/Surveyed,,32.442092602,35.494468562,3592179.60122026,734510.028656562,A,2.5,C,Kohn-Tavor 2014,31,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3746,,,
2395,Tell Te'omim,,NA,Settlement,{sherd scatter},Mound/Tell,Roman,-63,324,Excavated/Surveyed,,32.442092602,35.494468562,3592179.60122026,734510.028656562,A,2.5,C,Kohn-Tavor 2014,31,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3746,,,
2396,Sede Eliyahu-pool (1),,NA,Settlement,{sherd scatter},Flat site,Chalcolithic,-4500,-3800,Surveyed,,32.443158073,35.501596793,3592313.4449681,735177.580574202,A,1,C,Kohn-Tavor 2014,32,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3747,,,
2397,Hirbet Rahav,"Sheik Arehab, Esh Sh Rihab",Roob/Rooba,Settlement,"{large settlement, sherd scatter, structure}",Flat site,Chalcolithic,-4500,-3800,Surveyed,Size is that of the two main tells (from Corona Images),32.450651316,35.497845984,3593136.15012232,734805.419196532,A,3,D,Kohn-Tavor 2014,33,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3748,,,
2397,Hirbet Rahav,"Sheik Arehab, Esh Sh Rihab",Roob/Rooba,Settlement,"{large settlement, sherd scatter, structure}",Flat site,Iron Age II,-980,-539,Surveyed,,32.450651316,35.497845984,3593136.15012232,734805.419196532,A,12,D,Kohn-Tavor 2014,33,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3748,,,
2397,Hirbet Rahav,"Sheik Arehab, Esh Sh Rihab",Roob/Rooba,Settlement,"{large settlement, sherd scatter, structure}",Flat site,Hellenistic,-333,-63,Surveyed,,32.450651316,35.497845984,3593136.15012232,734805.419196532,A,12,D,Kohn-Tavor 2014,33,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3748,,,
2397,Hirbet Rahav,"Sheik Arehab, Esh Sh Rihab",Roob/Rooba,Settlement,"{large settlement, sherd scatter, structure}",Flat site,Byzantine,324,638,Surveyed,,32.450651316,35.497845984,3593136.15012232,734805.419196532,A,12,D,Kohn-Tavor 2014,33,,{Archaeological Survey of Israel},https://survey.antiquities.org.il/index_Eng.html#/MapSurvey/31/site/3748,,,
